# LWT-PWN is the IDS/LWT concept list linked to Princeton WordNet 3.0 word sense identifiers.
#
# by Lars Borin
#
# version 1.0
# 2015-03-31
# 
# License: CC-BY 4.0 International <https://creativecommons.org/licenses/by/4.0/>
# 
# If you use this dataset or derivatives of it in publications,
# please cite:
#
# Lars Borin, Bernard Comrie, Anju Saxena 2013. The Intercontinental Dictionary Series –
# a rich and principled database for language comparison. In Lars Borin and Anju Saxena (eds.),
# Approaches to Measuring Linguistic Differences. De Gruyter Mouton. 285–302.
#
# @incollection{Borin-Lars2013-26,
#	title		= "The {I}ntercontinental {D}ictionary {S}eries -- a rich and principled database for language comparison",
#	booktitle	= "Approaches to Measuring Linguistic Differences",
#	author		= "Borin, Lars and Comrie, Bernard and Saxena, Anju",
#	editor		= {Borin, Lars and Saxena, Anju},
#	year		= "2013",
#	publisher	= "De Gruyter Mouton",
#	address		= "Berlin",
#	pages		= "285--302"
# }
#
# Data format:
# <IDS/LWT concept ID>tab<English gloss>tab<relation>tab<PWN word sense ID>tab<PWN definition>
# 
# <relation> is one of
# ss : synonym
# iu : hyponym/subordinate/narrower (A iu B = 'A is a hyponym of B')
# ui : hyperonym/superordinate/broader (A ui B = 'A is a hyperonym of B')
# Mappings to SALDO senses are not disambiguated in this version. Alternatives are separated by ":".
#
#
S15.890	wrinkled	ss	wrinkled%3:00:00::	marked by wrinkles; "tired travelers in wrinkled clothes"
S16.110	the soul or spirit	ui	soul%1:18:00::	the immaterial part of a person; the actuating cause of an individual life
S16.110	the soul or spirit	ui	spirit%1:18:01::	the vital principle or animating force within living things
S16.150	surprised or astonished	ui	surprised%3:00:00::	taken unawares or suddenly and feeling wonder or astonishment; "surprised by her student's ingenuity"; "surprised that he remembered my name"; "a surprised expression"
S16.150	surprised or astonished	ui	astonished%5:00:00:surprised:00	filled with the emotional impact of overwhelming surprise or shock; "an amazed audience gave the magician a standing ovation"; "I stood enthralled, astonished by the vastness and majesty of the cathedral"; "astounded viewers wept at the pictures from the Oklahoma City bombing"; "stood in stunned silence"; "stunned scientists found not one but at least three viruses"
S16.180	the good luck	ss	good_luck%1:26:00::	an auspicious state resulting from favorable outcomes
S16.190	the bad luck	ss	bad_luck%1:26:00::	an unfortunate state resulting from unfavorable outcomes
S16.230	happy	ss	happy%3:00:00::	enjoying or showing or marked by joy or pleasure; "a happy smile"; "spent many happy days on the beach"; "a happy marriage"
S16.250	to laugh	ss	laugh%2:29:00::	produce laughter
S16.251	to smile	ss	smile%2:29:00::	change one's facial expression by spreading the lips, often to signal pleasure
S16.260	to play	ui	play%2:33:00::	participate in games or sport; "We played hockey all afternoon"; "play cards"; "Pele played for the Brazilian teams in many important matches"
S16.260	to play	ui	play%2:41:03::	be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; "The kids were playing outside all day"; "I used to play with trucks as a little girl"
S16.270	to love	ss	love%2:37:01::	be enamored or in love with; "She loves her husband deeply"
S16.290	to kiss	ss	kiss%2:35:00::	touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.; "The newly married couple kissed"; "She kissed her grandfather on the forehead when she entered the room"
S16.300	to embrace	ss	embrace%2:35:00::	squeeze (someone) tightly in your arms, usually with fondness; "Hug me, please"; "They embraced"; "He hugged her close to him"
S16.310	the pain	ss	pain%1:09:00::	a somatic sensation of acute discomfort; "as the intensity increased the sensation changed from tickle to pain"
S16.320	the grief	ss	grief%1:09:00::	something that causes great unhappiness; "her death was a great grief to John"
S16.330	the anxiety	ss	anxiety%1:12:00::	a vague unpleasant emotion that is experienced in anticipation of some (usually ill-defined) misfortune
S16.340	to regret or be sorry	ss	regret%2:37:00::	feel remorse for; feel sorry for; be contrite about
S16.350	the pity	ss	pity%1:12:00::	a feeling of sympathy and sorrow for the misfortunes of others; "the blind are too often objects of pity"
S16.370	to cry	ss	cry%2:29:00::	shed tears because of sadness, rage, or pain; "She cried bitterly when she heard the news of his death"; "The girl in the wheelchair wept with frustration when she could not get up the stairs"
S16.380	the tear	ss	tear%1:08:01::	a drop of the clear salty saline solution secreted by the lacrimal glands; "his story brought tears to her eyes"
S16.390	to groan	ss	groan%2:32:00::	indicate pain, discomfort, or displeasure; "The students groaned when the professor got out the exam booklets"; "The ancient door soughed when opened"
S16.410	to hate	ss	hate%2:37:00::	dislike intensely; feel antipathy or aversion towards; "I hate Mexican food"; "She detests politicians"
S16.420	the anger	ss	anger%1:26:00::	the state of being angry
S16.440	the envy or jealousy	ui	envy%1:12:00::	a feeling of grudging admiration and desire to have something that is possessed by another
S16.440	the envy or jealousy	ui	jealousy%1:12:00::	a feeling of jealous envy (especially of a rival)
S16.450	the shame	ss	shame%1:12:00::	a painful emotion resulting from an awareness of inadequacy or guilt
S16.480	proud	ss	proud%3:00:00::	feeling self-respect or pleasure in something by which you measure your self-worth; or being a reason for pride; "proud parents"; "proud of his accomplishments"; "a proud moment"; "proud to serve his country"; "a proud name"; "proud princes"
S16.510	to dare	ss	dare%2:41:01::	to be courageous enough to try or do something; "I don't dare call him", "she dares to dress differently from the others"
S16.520	brave	ss	brave%3:00:00::	possessing or displaying courage; able to face and deal with danger or fear without flinching; "Familiarity with danger makes a brave man braver but less daring"- Herman Melville; "a frank courageous heart...triumphed over pain"- William Wordsworth; "set a courageous example by leading them safely into and out of enemy-held territory"
S16.530	the fear	ss	fear%1:12:00::	an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight)
S16.540	the danger	ss	danger%1:26:00::	the condition of being susceptible to harm or injury; "you are in no danger"; "there was widespread danger of disease"
S16.620	to want	ss	want%2:37:00::	feel or have a desire for; want strongly; "I want to go home now"; "I want my own room"
S16.622	to choose	ss	choose%2:31:00::	pick out, select, or choose from a number of alternatives; "Take any one of these cards"; "Choose a good husband for your daughter"; "She selected a pair of shoes from among the dozen the salesgirl had shown her"
S16.630	to hope	ss	hope%2:37:00::	be optimistic; be full of hope; have hopes; "I am still hoping that all will turn out well"
S16.650	faithful	ss	faithful%3:00:00::	steadfast in affection or allegiance; "years of faithful service"; "faithful employees"; "we do not doubt that England has a faithful patriot in the Lord Chancellor"
S16.660	true	ss	true%3:00:00::	consistent with fact or reality; not false; "the story is true"; "it is undesirable to believe a proposition when there is no ground whatever for supposing it true"- B. Russell; "the true meaning of the statement"
S16.670	to lie(2)	ss	lie%2:32:00::	tell an untruth; pretend with intent to deceive; "Don't lie to your parents"; "She lied when she told me she was only 29"
S16.680	the deceit	ss	deceit%1:04:00::	the act of deceiving
S16.690	to forgive	ss	forgive%2:32:00::	stop blaming or grant forgiveness; "I forgave him his infidelity"; "She cannot forgive him for forgetting her birthday"
S16.710	good	ss	good%3:00:01::	having desirable or positive qualities especially those suitable for a thing specified; "good news from the hospital"; "a good report card"; "when she was good she was very very good"; "a good knife is one good for cutting"; "this stump will make a good picnic table"; "a good check"; "a good joke"; "a good exterior paint"; "a good secretary"; "a good dress for the office"
S16.720	bad	ss	bad%3:00:00::	having undesirable or negative qualities; "a bad report card"; "his sloppy appearance made a bad impression"; "a bad little boy"; "clothes in bad shape"; "a bad cut"; "bad luck"; "the news was very bad"; "the reviews were bad"; "the pay is bad"; "it was a bad light for reading"; "the movie was a bad choice"
S16.730	right(2)	ui	right%3:00:02::	free from error; especially conforming to fact or truth; "the correct answer"; "the correct version"; "the right answer"; "took the right road"; "the right decision"
S16.730	right(2)	ui	right%3:00:04::	correct in opinion or judgment; "time proved him right"
S16.730	right(2)	ui	right%4:02:02::	in an accurate manner; "the flower had been correctly depicted by his son"; "he guessed right"
S16.740	wrong	ui	wrong%3:00:02::	not correct; not in conformity with fact or truth; "an incorrect calculation"; "the report in the paper is wrong"; "your information is wrong"; "the clock showed the wrong time"; "found themselves on the wrong road"; "based on the wrong assumptions"
S16.740	wrong	ui	wrong%4:02:00::	in an inaccurate manner; "he decided to reveal the details only after other sources had reported them incorrectly"; "she guessed wrong"
S16.740	wrong	ui	wrong%5:00:00:inaccurate:00	characterized by errors; not agreeing with a model or not following established rules; "he submitted a faulty report"; "an incorrect transcription"; the wrong side of the road"
S16.760	the fault	ss	fault%1:07:01::	responsibility for a bad situation or event; "it was John's fault"
S16.770	the mistake	ss	mistake%1:04:00::	a wrong action attributable to bad judgment or ignorance or inattention; "he made a bad mistake"; "she was quick to point out my errors"; "I could understand his English in spite of his grammatical faults"
S16.780	the blame	ui	blame%1:10:00::	a reproach for some lapse or misdeed; "he took the blame for it"; "it was a bum rap"
S16.780	the blame	ui	blame%1:10:01::	an accusation that you are responsible for some lapse or misdeed; "his incrimination was based on my testimony"; "the police laid the blame on the driver"
S16.790	the praise	ss	praise%1:10:00::	an expression of approval and commendation; "he always appreciated praise for his work"
S16.810	beautiful	ss	beautiful%3:00:00::	delighting the senses or exciting intellectual or emotional admiration; "a beautiful child"; "beautiful country"; "a beautiful painting"; "a beautiful theory"; "a beautiful party"
S16.820	ugly	ss	ugly%3:00:00::	displeasing to the senses; "an ugly face"; "ugly furniture"
S16.830	greedy	ss	greedy%5:00:00:acquisitive:00	immoderately desirous of acquiring e.g. wealth; "they are avaricious and will do anything for money"; "casting covetous eyes on his neighbor's fields"; "a grasping old miser"; "grasping commercialism"; "greedy for money and power"; "grew richer and greedier"; "prehensile employers stingy with raises for their employees"
S16.840	clever	ui	clever%5:00:00:adroit:00	showing inventiveness and skill; "a clever gadget"; "the cunning maneuvers leading to his success"; "an ingenious solution to the problem"
S16.840	clever	ui	clever%5:00:00:intelligent:00	mentally quick and resourceful; "an apt pupil"; "you are a clever man...you reason well and your wit is bold"-Bram Stoker
S17.110	the mind	ss	mind%1:09:00::	that which is responsible for one's thoughts and feelings; the seat of the faculty of reason; "his mind wandered"; "I couldn't get his words out of my head"
S17.130	to think(1)	ss	think%2:31:00::	use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments; "I've been thinking all day and getting nowhere"
S17.140	to think(2)	ui	think%2:31:01::	judge or regard; look upon; judge; "I think he is very smart"; "I believe her to be very smart"; "I think that he is her boyfriend"; "The racist conceives such people to be inferior"
S17.140	to think(2)	ui	think%2:31:03::	expect, believe, or suppose; "I imagine she earned a lot of money with her new novel"; "I thought to find her in a bad state"; "he didn't think to find her in the kitchen"; "I guess she is angry at me for standing her up"
S17.150	to believe	ss	believe%2:31:00::	accept as true; take to be true; "I believed his report"; "We didn't believe his stories from the War"; "She believes in spirits"
S17.160	to understand	ss	understand%2:31:00::	know and comprehend the nature or meaning of; "She did not understand her husband"; "I understand what she means"
S17.170	to know	ss	know%2:31:01::	be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about; "I know that the President lied to the people"; "I want to know who is winning the game!"; "I know it's time"
S17.171	to guess	ss	guess%2:31:01::	judge tentatively or form an estimate of (quantities or time); "I estimate this chicken to weigh three pounds"
S17.172	to imitate	ss	imitate%2:36:00::	reproduce someone's behavior or looks; "The mime imitated the passers-by"; "Children often copy their parents or older siblings"
S17.180	to seem	ss	seem%2:39:00::	give a certain impression or have a certain outward aspect; "She seems to be sleeping"; "This appears to be a very difficult problem"; "This project looks fishy"; "They appeared like people who had not eaten or slept for a long time"
S17.190	the idea	ss	idea%1:09:00::	the content of cognition; the main thing you are thinking about; "it was not a good idea"; "the thought never entered my mind"
S17.210	wise	ss	wise%3:00:00::	having or prompted by wisdom or discernment; "a wise leader"; "a wise and perceptive comment"
S17.220	stupid	ss	stupid%3:00:00::	lacking or marked by lack of intellectual acuity
S17.230	mad	ss	mad%5:00:00:insane:00	affected with madness or insanity; "a man who had gone mad"
S17.240	to learn	ss	learn%2:31:00::	gain knowledge or skills; "She learned dancing from her sister"; "I learned Sanskrit"; "Children acquire language at an amazing rate"
S17.242	to study	ss	study%2:31:01::	learn by reading books; "He is studying geology in his room"; "I have an exam next week; I must hit the books now"
S17.250	to teach	ss	teach%2:32:00::	impart skills or knowledge to; "I taught them French"; "He instructed me in building a boat"
S17.260	the pupil	ss	pupil%1:18:00::	a learner who is enrolled in an educational institution
S17.270	the teacher	ss	teacher%1:18:00::	a person whose occupation is teaching
S17.280	the school	ss	school%1:06:00::	a building where young people receive education; "the school was built in 1932"; "he walked to school every morning"
S17.310	to remember	ss	remember%2:31:00::	recall knowledge from memory; have a recollection; "I can't remember saying any such thing"; "I can't think what her last name was"; "can you remember her phone number?"; "Do you remember that he once loved you?"; "call up memories"
S17.320	to forget	ss	forget%2:31:00::	be unable to remember; "I'm drawing a blank"; "You are blocking the name of your first wife!"
S17.340	clear	ss	clear%3:00:00::	readily apparent to the mind; "a clear and present danger"; "a clear explanation"; "a clear case of murder"; "a clear indication that she was angry"; "gave us a clear idea of human nature"
S17.350	obscure	ss	obscure%5:00:00:unclear:00	not clearly understood or expressed; "an obscure turn of phrase"; "an impulse to go off and fight certain obscure battles of his own spirit"-Anatole Broyard; "their descriptions of human behavior become vague, dull, and unclear"- P.A.Sorokin; "vague...forms of speech...have so long passed for mysteries of science"- John Locke
S17.360	secret	ss	secret%5:00:00:concealed:00	not open or public; kept private or not revealed; "a secret formula"; "secret ingredients"; "secret talks"
S17.370	certain	ss	certain%3:00:01::	established beyond doubt or question; definitely known; "what is certain is that every effect must have a cause"; "it is certain that they were on the bus"; "his fate is certain"; "the date for the invasion is certain"
S17.380	to explain	ss	explain%2:32:00::	make plain and comprehensible; "He explained the laws of physics to his students"
S17.410	the intention	ss	intention%1:04:00::	an act of intending; a volition that you intend to carry out; "my intention changed once I saw her"
S17.420	the cause	ss	cause%1:11:00::	events that provide the generative force that is the origin of something; "they are trying to determine the cause of the crash"
S17.430	the doubt	ss	doubt%1:09:00::	the state of being unsure of something
S17.440	to suspect	ss	suspect%2:32:00::	imagine to be the case or true or probable; "I suspect he is a fugitive"; "I surmised that the butler did it"
S17.441	to betray	ss	betray%2:37:00::	disappoint, prove undependable to; abandon, forsake; "His sense of smell failed him this time"; "His strength finally failed him"; "His children failed him in the crisis"
S17.450	the need or necessity	ui	need%1:17:00::	anything that is necessary but lacking; "he had sufficient means to meet his simple needs"; "I tried to supply his wants"
S17.450	the need or necessity	ui	necessity%1:26:00::	the condition of being essential or indispensable
S17.460	easy	ss	easy%3:00:01::	posing no difficulty; requiring little effort; "an easy job"; "an easy problem"; "an easy victory"; "the house is easy to heat"; "satisfied with easy answers"; "took the easy way out of his dilemma"
S17.460	easy	ui	simple%5:00:00:easy:01	easy and not involved or complicated; "an elementary problem in statistics"; "elementary, my dear Watson"; "a simple game"; "found an uncomplicated solution to the problem"
S17.470	difficult	ss	difficult%3:00:00::	not easy; requiring great physical or mental effort to accomplish or comprehend or endure; "a difficult task"; "nesting places on the cliffs are difficult of access"; "difficult times"; "why is it so hard for you to keep a secret?"
S17.480	to try	ss	try%2:41:00::	make an effort or attempt; "He tried to shake off his fears"; "The infant had essayed a few wobbly steps"; "The police attempted to stop the thief"; "He sought to improve himself"; "She always seeks to do good in the world"
S17.490	the manner	ss	manner%1:07:02::	how something is done or how it happens; "her dignified manner"; "his rapid manner of talking"; "their nomadic mode of existence"; "in the characteristic New York style"; "a lonely way of life"; "in an abrasive fashion"
S17.560	no	ss	no%4:02:00::	used to express refusal or denial or disagreement etc or especially to emphasize a negative statement; "no, you are wrong"
S18.110	the voice	ss	voice%1:10:00::	the sound made by the vibration of vocal folds modified by the resonance of the vocal tract; "a singer takes good care of his voice"; "the giraffe cannot make any vocalizations"
S18.120	to sing	ss	sing%2:36:00::	produce tones with the voice; "She was singing while she was cooking"; "My brother sings very well"
S18.130	to shout	ss	shout%2:32:08::	utter aloud; often with surprise, horror, or joy; "`I won!' he exclaimed"; "`Help!' she cried"; "`I'm here,' the mother shouted when she saw her child looking lost"
S18.150	to whisper	ss	whisper%2:32:00::	speak softly; in a low voice
S18.160	to mumble	ss	mumble%2:32:00::	talk indistinctly; usually in a low voice
S18.170	to whistle	ss	whistle%2:32:00::	utter or express by whistling; "She whistled a melody"
S18.180	to shriek	ss	shriek%2:32:00::	utter a shrill cry
S18.190	to howl	ss	howl%2:32:03::	cry loudly, as of animals; "The coyotes were howling in the desert"
S18.210	to speak or talk	ui	speak%2:32:00::	express in speech; "She talks a lot of nonsense"; "This depressed patient does not verbalize"
S18.210	to speak or talk	ui	speak%2:32:02::	use language; "the baby talks already"; "the prisoner won't speak"; "they speak a strange dialect"
S18.210	to speak or talk	ui	talk%2:32:00::	express in speech; "She talks a lot of nonsense"; "This depressed patient does not verbalize"
S18.210	to speak or talk	ui	talk%2:32:03::	use language; "the baby talks already"; "the prisoner won't speak"; "they speak a strange dialect"
S18.211	to stutter or stammer	ui	stutter%2:32:00::	speak haltingly; "The speaker faltered when he saw his opponent enter the room"
S18.211	to stutter or stammer	ui	stammer%2:32:00::	speak haltingly; "The speaker faltered when he saw his opponent enter the room"
S18.220	to say	ui	say%2:32:00::	express in words; "He said that he wanted to marry her"; "tell me what is bothering you"; "state your opinion"; "state your name"
S18.220	to say	ui	say%2:32:01::	report or maintain; "He alleged that he was the victim of a crime"; "He said it was too late to intervene in the war"; "The registrar says that I owe the school money"
S18.221	to tell	ss	tell%2:32:01::	narrate or give a detailed account of; "Tell what happened"; "The father told a story to his child"
S18.222	the speech	ss	speech%1:10:01::	the act of delivering a formal spoken communication to an audience; "he listened to an address on minor Roman poets"
S18.240	the language	ss	language%1:10:00::	a systematic means of communicating by the use of sounds or conventional symbols; "he taught foreign languages"; "the language introduced is standard throughout the text"; "the speed with which a program can be executed depends on the language in which it is written"
S18.260	the word	ss	word%1:10:00::	a unit of language that native speakers can identify; "words are the blocks from which sentences are made"; "he hardly said ten words all morning"
S18.280	the name	ss	name%1:10:00::	a language unit by which a person or thing is known; "his name really is George Washington"; "those are two names for the same thing"
S18.310	to ask(1)	ui	ask%2:32:00::	inquire about; "I asked about their special today"; "He had to ask directions several times"
S18.310	to ask(1)	ui	ask%2:32:04::	address a question to and expect an answer from; "Ask your teacher about trigonometry"; "The children asked me about their dead grandmother"
S18.320	to answer	ss	answer%2:32:00::	react verbally; "She didn't want to answer"; "answer the question"; "We answered that we would accept the invitation"
S18.330	to admit	ss	admit%2:32:00::	declare to be true or admit the existence or reality or truth of; "He admitted his errors"; "She acknowledged that she might have forgotten"
S18.340	to deny	ui	deny%2:32:00::	declare untrue; contradict; "He denied the allegations"; "She denied that she had taken money"
S18.340	to deny	ui	deny%2:40:00::	refuse to let have; "She denies me every pleasure"; "he denies her her weekly allowance"
S18.350	to ask(2)	ss	ask%2:32:01::	make a request or demand for something to somebody; "She asked him for a loan"
S18.360	to promise	ss	promise%2:32:00::	make a promise or commitment
S18.370	to refuse	ss	refuse%2:32:00::	show unwillingness towards; "he declined to join the group on a hike"
S18.380	to forbid	ss	forbid%2:32:00::	command against; "I forbid you to call me late at night"; "Mother vetoed the trip to the chocolate store"; "Dad nixed our plans"
S18.390	to scold	ss	scold%2:32:00::	censure severely or angrily; "The mother scolded the child for entering a stranger's car"; "The deputy ragged the Prime Minister"; "The customer dressed down the waiter for bringing cold soup"
S18.410	to call(1)	ss	call%2:32:05::	order, request, or command to come; "She was called into the director's office"; "Call the police!"
S18.420	to call(2)	ss	call%2:32:02::	assign a specified (usually proper) proper name to; "They named their son David"; "The new school was named after the famous Civil Rights leader"
S18.430	to announce	ss	announce%2:32:00::	make known; make an announcement; "She denoted her feelings clearly"
S18.440	to threaten	ss	threaten%2:32:00::	to utter intentions of injury or punishment against:"He threatened me when I tried to call the police"
S18.450	to boast	ss	boast%2:32:00::	show off
S18.510	to write	ss	write%2:32:00::	communicate or express by writing; "Please write to me every week"
S18.520	to read	ss	read%2:31:00::	interpret something that is written or printed; "read the advertisement"; "Have you read Salman Rushdie?"
S18.560	the paper	ui	paper%1:10:00::	a medium for written communication; "the notion of an office running without paper is absurd"
S18.560	the paper	ui	paper%1:27:00::	a material made of cellulose pulp derived mainly from wood or rags or certain grasses
S18.570	the pen	ss	pen%1:06:00::	a writing implement with a point from which ink flows
S18.610	the book	ss	book%1:10:00::	a written work or composition that has been published (printed on pages bound together); "I am reading a good book on economics"
S18.670	the poet	ss	poet%1:18:00::	a writer of poems (the term is usually reserved for writers of good poetry)
S18.710	the flute	ss	flute%1:06:00::	a high-pitched woodwind instrument; a slender tube closed at one end with finger holes on one end and an opening near the closed end across which the breath is blown
S18.720	the drum	ss	drum%1:06:00::	a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end
S18.730	the horn or trumpet	ui	horn%1:06:01::	a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves
S18.730	the horn or trumpet	ui	trumpet%1:06:00::	a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves
S18.740	the rattle	ss	rattle%1:06:00::	a baby's toy that makes percussive noises when shaken
S19.110	the country	ss	country%1:15:00::	the territory occupied by a nation; "he returned to the land of his birth"; "he visited several European countries"
S19.120	the native country	ss	homeland%1:15:00::	native land/n	the country where you were born
S19.150	the town	ss	town%1:15:00::	an urban area with a fixed boundary that is smaller than a city; "they drive through town on their way to work"
S19.160	the village	ss	village%1:15:00::	a settlement smaller than a town
S19.170	the boundary	ss	boundary%1:25:00::	a line determining the limits of an area
S19.210	the people	ss	people%1:14:01::	the body of citizens of a state or country; "the Spanish people"
S19.230	the clan	ss	clan%1:14:00::	group of people related by blood or marriage
S19.240	the chieftain	ss	chieftain%1:18:00::	the head of a tribe or clan
S19.250	the walking stick	ss	walking_stick%1:06:00::	a stick carried in the hand for support in walking
S19.310	to rule or govern	ui	rule%2:41:00::	exercise authority over; as of nations; "Who is governing the country now?"
S19.310	to rule or govern	ui	govern%2:41:00::	exercise authority over; as of nations; "Who is governing the country now?"
S19.320	the king	ss	king%1:18:00::	a male sovereign; ruler of a kingdom
S19.330	the queen	ss	queen%1:18:00::	a female sovereign ruler
S19.360	the noble	ss	noble%1:18:00::	a titled peer of the realm
S19.370	the citizen	ss	citizen%1:18:00::	a native or naturalized member of a state or other political community
S19.410	the master	ss	master%1:18:04::	a person who has general authority over others
S19.420	the slave	ss	slave%1:18:00::	a person who is owned by someone
S19.430	the servant	ss	servant%1:18:00::	a person working in the service of another (especially in the household)
S19.440	the freeman	ss	freeman%1:18:00::	a person who is not a serf or a slave
S19.4450	to liberate	ss	liberate%2:41:00::	grant freedom to; "The students liberated their slaves upon graduating from the university"
S19.450	to command or order	ui	command%2:32:00::	make someone do something
S19.450	to command or order	ui	order%2:32:01::	give instructions to or direct somebody to do something with authority; "I said to him to go home"; "She ordered him to do the shopping"; "The mother told the child to get dressed"
S19.460	to obey	ss	obey%2:41:00::	be obedient to
S19.470	to permit	ss	permit%2:32:00::	consent to, give permission; "She permitted her son to visit her estranged husband"; "I won't let the police search her basement"; "I cannot allow you to see your exam"
S19.510	the friend	ss	friend%1:18:00::	a person you know well and regard with affection and trust; "he was my best friend at the university"
S19.520	the enemy	ss	enemy%1:18:01::	a personal enemy; "they had been political foes for years"
S19.540	the neighbour	ss	neighbour%1:18:00::	a person who lives (or is located) near another
S19.550	the stranger	ss	stranger%1:18:01::	an individual that one is not acquainted with
S19.560	the guest	ss	guest%1:18:00::	a visitor to whom hospitality is extended
S19.5650	to invite	ss	invite%2:41:00::	invite someone to one's house; "Can I invite you for dinner on Sunday night?"
S19.570	the host	ss	host%1:18:02::	a person who invites guests to a social event (such as a party in his or her own home) and who is responsible for them while they are there
S19.580	to help	ss	help%2:41:00::	give help or assistance; be of service; "Everyone helped out during the earthquake"; "Can you help me carry this table?"; "She never helps around the house"
S19.590	to prevent	ss	prevent%2:41:00::	stop (someone or something) from doing something or being in a certain state; "We must prevent the cancer from spreading"; "His snoring kept me from falling asleep"; "Keep the child from eating the marbles"
S19.610	the custom	ss	custom%1:04:00::	accepted or habitual practice
S19.620	the quarrel	ss	quarrel%1:10:00::	an angry dispute; "they had a quarrel"; "they had words"
S19.630	the plot	ss	plot%1:09:00::	a secret scheme to do something (especially something underhand or illegal); "they concocted a plot to discredit the governor"; "I saw through his little game from the start"
S19.650	to meet	ss	meet%2:38:06::	meet by design; be present at the arrival of; "Can you meet me at the train station?"
S19.720	the prostitute	ss	prostitute%1:18:00::	a woman who engages in sexual intercourse for money
S20.110	to fight	ss	fight%2:33:00::	be engaged in a fight; carry on a fight; "the tribesmen fought each other"; "Siblings are always fighting"; "Militant groups are contending for control of the country"
S20.130	the war or battle	ui	war%1:04:00::	the waging of armed conflict against an enemy; "thousands of people were killed in the war"
S20.130	the war or battle	ui	battle%1:04:00::	a hostile meeting of opposing military forces in the course of a war; "Grant won a decisive victory in the battle of Chickamauga"; "he lost his romantic ideas about war when he got into a real engagement"
S20.140	the peace	ss	peace%1:26:00::	the state prevailing during the absence of war
S20.150	the army	ss	army%1:14:00::	a permanent organization of the military land forces of a nation or state
S20.170	the soldier	ss	soldier%1:18:00::	an enlisted man or woman who serves in an army; "the soldiers stood at attention"
S20.210	the weapons	ss	weapon%1:06:00::	any instrument or instrumentality used in fighting or hunting; "he was licensed to carry a weapon"
S20.220	the club	ss	club%1:06:00::	stout stick that is larger at one end; "he carried a club in self defense"; "he felt as if he had been hit with a club"
S20.222	the battle-axe	ss	battle-axe%1:06:00::	a broadax used as a weapon
S20.230	the sling	ss	sling%1:06:02::	a simple weapon consisting of a looped strap in which a projectile is whirled and then released
S20.240	the bow	ss	bow%1:06:01::	a weapon for shooting arrows, composed of a curved piece of resilient wood with a taut cord to propel the arrow
S20.250	the arrow	ss	arrow%1:06:00::	a projectile with a straight thin shaft and an arrowhead on one end and stabilizing vanes on the other; intended to be shot from a bow
S20.260	the spear	ss	spear%1:06:00::	a long pointed rod used as a tool or weapon
S20.270	the sword	ss	sword%1:06:00::	a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard
S20.280	the gun	ss	gun%1:06:00::	a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)
S20.310	the armour	ss	armour%1:06:00::	protective covering made of metal and used in combat
S20.330	the helmet	ss	helmet%1:06:00::	a protective headgear made of hard material to resist blows
S20.340	the shield	ss	shield%1:06:01::	armor carried on the arm to intercept blows
S20.350	the fortress	ss	fortress%1:06:00::	a fortified defensive structure
S20.360	the tower	ss	tower%1:06:00::	a structure taller than its diameter; can stand alone or be attached to a larger building
S20.410	the victory	ss	victory%1:11:00::	a successful ending of a struggle or contest; "a narrow victory"; "the general always gets credit for his army's victory"; "clinched a victory"; "convincing victory"; "the agreement was a triumph for common sense"
S20.420	the defeat	ss	defeat%1:11:00::	an unsuccessful ending to a struggle or contest; "it was a narrow defeat"; "the army's only defeat"; "they suffered a convincing licking"
S20.430	the attack	ss	attack%1:04:02::	the act of attacking; "attacks on women increased last year"; "they made an attempt on his life"
S20.440	to defend	ss	defend%2:33:02::	protect against a challenge or attack; "Hold that position behind the trees!"; "Hold the bridge against the enemy's attacks"
S20.450	to retreat	ss	retreat%2:38:00::	pull back or move away or backward; "The enemy withdrew"; "The limo pulled away from the curb"
S20.460	to surrender	ss	surrender%2:33:00::	give up or agree to forgo to the power or possession of another; "The last Taleban fighters finally surrendered"
S20.470	the captive or prisoner	ui	captive%1:18:00::	a person who is confined; especially a prisoner of war
S20.470	the captive or prisoner	ui	prisoner%1:18:00::	a person who is confined; especially a prisoner of war
S20.471	the guard	ss	guard%1:18:03::	a person who keeps watch over something or someone
S20.480	the booty	ss	booty%1:21:00::	goods or money obtained illegally
S20.490	the ambush	ss	ambush%1:04:00::	the act of concealing yourself and lying in wait to attack by surprise
S20.510	the fisherman	ss	fisherman%1:18:00::	someone whose occupation is catching fish
S20.520	the fishhook	ss	fishhook%1:06:00::	a sharp barbed hook for catching fish
S20.530	the fishing line	ss	fishing_line%1:06:00::	a length of cord to which the leader and float and sinker and hook are attached
S20.540	the fishnet	ss	fishnet%1:06:00::	a net that will enclose fish when it is pulled in
